12
1  6  0  0.000000000000     0.000000000000     0.000000000000
2  6  0  0.000000000000     0.000000000000     2.616448463377
3  6  0  2.265910476936     0.000000000000     3.924672487195
4  6  0  4.531821084796     0.000000000000     2.616448387788
5  6  0  4.531821084796     0.000000000000    -0.000000132281
6  6  0  2.265910689687     0.000000000000    -1.308224146651
7  1  0  2.265910689687    -0.000000000000    -3.334218200677
8  1  0  6.286383272575     0.000000000000    -1.012997083705
9  1  0  6.286383239844     0.000000000000     3.629445320315
10 1  0  2.265910476936     0.000000000000     5.950666541222
11 1  0 -1.754562187779     0.000000000000     3.629445414801
12 1  0 -1.754562155048    -0.000000000000    -1.012996932527
